"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100","G101","G102","G103","G104","G105","G106","G107","G108","G109","G110","G111","G112","G113","G114","G115","G116","G117","G118","G119","G120","G121","G122","G123","G124","G125","G126","G127","G128","G129","G130","G131","G132","G133","G134","G135","G136","G137","G138","G139","G140","G141","G142","G143","G144","G145","G146","G147","G148","G149","G150","G151","G152","G153","G154","G155","G156","G157","G158","G159","G160","G161","G162","G163","G164","G165","G166","G167","G168","G169","G170","G171","G172","G173","G174","G175","G176","G177","G178","G179","G180","G181","G182","G183","G184","G185","G186","G187","G188","G189","G190","G191","G192","G193","G194","G195","G196","G197","G198","G199","G200"
"11",0.9281863,0.2271246,0.7029089,0.8676085,0.0617198,0.1850591,0.989553,1.0047199,0.8260062,0.5529965,1.0106261,0.549505,0.6393554,0.043363,0.8010438,0.1286931,0.3403102,0.9644414,0.1805785,1.1320465,1.0275592,0.6871336,1.0538515,1.0604962,0.9691833,1.0274474,0.5081159,1.0205077,0.7690383,0.8953485,0.693305,1.1470255,1.1014684,0.8991011,0.5958062,0.0772841,0.0415312,0.281825,0.5571515,0.4753258,0.9115402,0.5675946,1.1393801,1.1023941,0.9345083,1.0482525,0.8664389,0.9522713,0.1956541,0.8860708,1.0572285,0.6997972,0.9341529,0.8990002,0.5026919,0.9548703,0.9177325,0.0702207,1.0764347,0.914877,1.0701131,0.4571194,0.7528903,0.7951964,0.5346108,0.685038,1.0034086,0.2899722,0.7425371,0.9943669,1.103029,0.90302,0.1211129,0.7483907,1.0008249,0.942812,1.0081806,0.6093923,0.9004033,0.6820625,0.8392114,0.6127841,0.8532045,0.636928,0.0387506,0.5750696,0.9100281,0.2969211,1.1543111,0.8858668,0.2789828,0.5778705,0.8433869,0.8714119,1.0535796,0.4784816,0.2914939,1.1412577,1.0301079,0.7345154,0.5691906,0.2150338,1.1843943,0.0183993,1.0934625,0.1271502,1.0445992,0.4684871,0.5232512,0.7683696,0.8104959,0.6117804,0.4767807,1.2115296,0.5030845,0.9699698,0.2080116,0.6446714,0.7317806,0.6512215,0.3317955,0.0787745,0.7639215,0.9770998,0.9810687,0.8615495,0.7970562,0.8027331,0.1790439,0.7587263,0.8861657,1.1369174,1.1165687,1.0171256,0.3742502,0.1203904,0.1475439,1.0832291,0.7663165,0.7726336,0.2484565,0.4719711,0.2994565,0.418863,0.0001875,0.8158878,0.5172591,0.7152087,0.9517617,0.8976587,0.7071947,0.9725435,0.3351233,0.9033893,0.844187,0.8061132,1.0725168,0.6144167,0.4921613,0.9579331,0.9486713,0.6184298,1.0711044,0.9660224,1.153871,0.6820771,0.6057164,1.0176313,0.6253856,0.0123628,0.3686273,0.6824925,0.8981681,1.0499954,1.2544905,0.5029407,1.1061103,0.1199414,0.8852883,0.498842,0.5798074,0.4845302,0.6899595,0.3589296,0.7783084,0.6275219,0.8526753,0.8807412,0.7440821,0.8623629,1.0370893,0.6906579,0.294045,0.4730218,0.1475892,0.9251704,0.4395905,1.0581558,0.2244712,0.3629888
"12",0.9475879,0.2123334,0.6092454,0.7961024,0.0929664,0.2225239,0.698124,1.0807926,0.9314763,0.3319098,1.0748559,0.5391348,0.8447857,0.0985697,0.6449374,0.1157232,0.2374403,0.9254179,0.122569,0.960972,1.0032689,0.9735899,0.9642605,1.1651886,0.8780399,1.1162292,0.5463483,1.1594146,0.7592784,0.6728908,0.6500715,0.8021761,1.0181145,0.7332255,0.3589678,0.0613517,0.057874,0.3825406,0.6441904,0.4401801,0.9605652,0.5180326,1.2260046,0.9061779,1.0714362,1.111667,1.0820294,1.0191942,0.1669578,1.065939,0.9887591,0.6965782,0.8356212,1.0888325,0.6362126,1.0298754,0.7515955,0.1301433,1.1329639,0.9319262,0.8651515,0.4205751,0.7167305,0.840266,0.6098592,1.0041087,0.9372812,0.1642552,0.7280286,1.1254099,0.9403594,0.7363582,0.0784363,0.6472864,0.9039369,0.9440441,0.997877,0.698456,0.9935061,0.7841605,1.0278115,0.5575667,0.6700942,0.6269395,0.0478845,0.7028122,0.9050041,0.2591132,1.1151933,0.8813195,0.3890924,0.7668478,1.101501,1.0101997,1.0168105,0.3388805,0.4790886,0.9481118,1.1564556,0.9699834,0.4800272,0.1627101,0.9584231,0.0424812,1.0035688,0.1011253,0.8606412,0.376274,0.4842404,0.608271,0.8928179,0.6090237,0.4254015,1.1319216,0.4226487,1.1751907,0.214468,0.7343456,0.8903409,0.5312978,0.2865797,0.1265063,0.7648215,0.9773036,1.1299624,0.7602721,0.8581651,0.573409,0.357368,0.8432567,1.068862,1.0166266,0.9881754,1.1269818,0.3736944,0.1520889,0.1023092,1.1440301,0.755477,0.7762758,0.2445,0.5625883,0.4220462,0.407735,0.0008478,0.9259998,0.4798345,0.5238953,0.8300672,0.6351786,0.7758206,1.1154248,0.4705254,0.7864927,0.7755706,0.9513261,0.8872024,0.5580246,0.2989281,1.0258185,0.9031742,0.7210949,0.966421,0.8451849,0.9991259,0.9063823,0.56822,0.9339871,0.4907967,0.0015762,0.4450885,0.7324416,0.8015573,0.9659569,0.9766094,0.6471835,0.9163152,0.1908956,1.1239785,0.6623863,0.5794535,0.5967322,0.8504138,0.2958896,0.8515553,0.6127133,1.0092099,0.9291672,0.8953796,1.161992,1.0390478,0.5667362,0.2802209,0.3670419,0.1354671,1.0363132,0.5493224,0.9845042,0.2246232,0.5073101
"13",1.2120485,0.1869473,0.7610268,0.8279157,0.100705,0.1119498,1.0209507,1.1976574,1.0079765,0.6379479,0.9717901,0.7495366,0.8233077,0.0878472,0.7429135,0.1891469,0.2784242,0.8062023,0.1924076,1.1076201,1.1251268,0.9189483,1.0488661,1.0837609,0.9900331,1.1108899,0.5194577,1.0322007,0.819171,0.7981313,0.6680133,0.993497,1.1916008,0.9099324,0.7600331,0.068532,0.0552674,0.3733223,0.6103492,0.3436809,0.8817403,0.362485,0.8482223,0.8379685,0.9228057,1.21155,1.0139359,1.0270048,0.2271146,1.0260435,0.9680484,0.570904,0.7201187,0.9152361,0.6328548,0.9197852,0.7815524,0.1248237,1.098119,1.0618283,0.8185537,0.5395592,0.6008592,1.0559074,0.7598235,0.8737621,1.2416211,0.2534354,0.8116314,0.9104752,1.0238106,0.7603671,0.1133225,0.6662381,1.1159648,1.0772798,0.8947243,0.7995706,0.8732781,0.6812213,1.0881441,0.6019587,0.4991639,0.6264259,0.0254648,0.6364476,0.7754146,0.1873434,1.1985127,0.7317375,0.3662346,0.4804257,1.2411991,0.920625,1.0485195,0.3834798,0.3480224,0.7890076,1.1418114,0.9207522,0.4552764,0.1653525,0.9118446,0.0330521,1.0103605,0.1905242,0.8867363,0.3256914,0.472281,0.5211518,1.1584337,0.5304228,0.4795564,0.9299163,0.5036518,1.0184258,0.2674498,0.7331223,0.7145927,0.5452222,0.2622404,0.0604322,0.9531341,1.1038438,1.043998,0.8272678,0.9657875,0.9138066,0.311726,1.0153019,1.0126396,0.8981307,1.0113978,1.1710205,0.4612418,0.0492469,0.0837988,1.1149565,0.9120353,0.7563506,0.3078423,0.4783832,0.3960243,0.4997097,0.0004049,0.9074862,0.4734968,0.6994925,0.7843419,0.8761971,0.8477252,1.1208593,0.4214141,0.8908984,1.1298851,0.8218758,1.0410526,0.5743798,0.5381434,1.0506448,0.9841493,0.6659178,1.01531,1.124877,0.8435395,0.8739307,0.6587293,1.0581591,0.5211371,0.0016239,0.3955806,0.7006077,0.9364022,1.1049063,1.1048195,0.6688682,0.8049083,0.1173774,0.8464224,0.5195605,0.4962815,0.4132572,0.6384734,0.2383745,0.8534889,0.5738715,0.9509005,0.9578668,0.6781448,1.0964113,0.8704648,0.7872947,0.3325672,0.3382789,0.0854149,0.9860531,0.3826346,1.0362426,0.2084017,0.4962178
"14",1.0031722,0.3335391,0.7719871,0.5727357,0.0925095,0.2853166,0.7698538,0.932774,0.9707705,0.2039566,0.7132497,0.4918388,0.9824461,0.0968874,0.0535586,0.2872087,0.2781456,0.9398025,0.0081756,0.5777066,0.7691475,0.919173,1.0198052,1.2395464,0.8859554,0.9557232,0.8215484,0.8710332,1.254923,1.2078802,0.9337,0.9153082,1.0011123,0.3355341,0.154807,0.7017083,0.0409614,0.5658329,0.5901648,1.1254554,1.0116465,0.7162343,0.8951401,0.9461204,1.0700099,1.0061287,0.92222,1.0919413,0.0007093,0.750314,0.9870677,0.8166511,1.0742635,1.0330652,0.4837042,1.0995554,0.7403806,0.3264293,0.7949762,1.0951029,0.4924154,0.4646703,0.523474,1.173081,0.6464142,0.6987263,0.8047504,0.5448882,0.4763856,0.9122093,1.2410845,0.7200657,0.2631657,1.1941467,0.5994633,0.8997275,1.1330499,0.6910205,0.565154,0.8471609,0.9897334,1.0705688,0.4786976,0.2454,0.666869,0.9150663,0.8185058,0.3083951,0.542856,1.0180321,0.2000113,0.6421344,0.7145967,0.919495,1.0226999,0.3035062,0.4052708,0.8927712,0.654472,0.6596097,0.516103,0.1351076,1.0910606,0.0418103,0.9320108,0.0053102,0.5649088,0.5291309,0.2741118,0.278786,1.2141932,0.9960171,0.684725,1.1361141,0.6174982,1.0147842,0.584048,0.7873847,0.6781622,0.5111025,0.7343691,0.0752988,0.9768315,1.0507508,0.9384864,0.7146574,0.8175068,0.9723421,0.9860764,1.1376411,0.2896189,1.0235099,0.898423,0.3124139,0.402983,1.1769179,0.147364,0.9461772,1.0343327,0.7477125,0.2039216,0.7127359,0.0744421,0.8661459,0.0008942,0.6774818,0.2618857,1.0117522,0.8471552,0.032715,0.9558213,0.9292802,0.3643558,0.6890949,1.1115907,0.8153773,1.0637346,0.5499632,0.7923955,1.0741583,0.8977665,0.137695,0.9175028,0.9003867,1.0717833,0.7134106,0.7439966,0.9635269,0.5930477,0.0059613,0.7499378,0.8241071,0.8359945,1.0912826,0.898527,0.5732581,1.2021186,0.5091785,1.0345508,0.5461868,0.9285408,1.1843165,1.0671519,0.4953967,0.90925,0.8273508,0.8783859,0.3021861,0.711937,0.8838784,0.7000282,0.6861926,0.3886386,0.7555032,0.5233785,0.3327219,0.7741221,1.1918365,0.2935579,0.6347283
"15",0.7380234,0.3359326,0.7202104,0.6682921,0.0552678,0.2677473,0.8469507,1.0942212,1.0110403,0.1818481,0.8141647,0.5326498,0.9633656,0.1751762,0.0715081,0.2174809,0.2730153,1.0142207,0.0069399,0.6527026,0.8942435,1.0835836,0.8632055,1.1593627,0.9156568,1.0438313,0.523561,1.00424,0.9453154,1.1531292,1.1812512,0.5825741,0.9653239,0.2941663,0.2824644,0.6788466,0.0559733,0.5257513,0.6471482,0.8450768,0.8479926,0.6358337,1.0141986,0.9158647,0.9687669,0.8871852,0.9144673,1.0695903,0.0026596,0.8123131,1.0050087,0.7928034,1.0841638,0.9055208,0.4485603,1.1345333,0.6768994,0.3864045,1.1185742,1.1394613,0.6799355,0.4811877,0.5531496,1.0629883,0.5378798,0.541965,0.9124718,0.5151638,0.3095412,0.9858384,0.7618773,0.7559349,0.25593,1.023764,0.6683286,0.9221871,0.9892153,0.5917351,0.3746987,0.7676281,1.0279459,1.1136096,0.4757901,0.314912,0.7665968,0.8596612,1.023741,0.3808716,0.5619422,0.9707349,0.4018375,0.7112991,0.5246598,1.0065547,0.9298801,0.2068561,0.391068,0.8321938,0.7177908,0.6856214,0.4245529,0.1139578,0.8758944,0.0399249,1.1400059,0.0135471,0.4727952,0.7254031,0.1864284,0.3556866,0.9781032,0.8247446,0.5869613,1.0057183,0.6499231,1.1779603,0.6192957,0.8472773,0.9402686,0.7267244,0.8280394,0.0948594,1.0561192,1.0543932,0.9576493,0.8303789,0.8560692,1.188385,0.7347085,1.0067039,0.2738801,1.0567965,0.7153797,0.2344669,0.3287033,0.7906969,0.1103449,0.9423053,0.8388389,0.8141558,0.4102683,0.6540089,0.3611198,0.8858082,0.0149077,0.921818,0.3402052,0.7785219,1.0215284,0.0749496,0.9657488,1.0985916,0.4724374,0.5632582,1.1388395,1.1122523,0.8908591,0.6500597,0.7790664,0.8358952,0.9808131,0.1062871,1.0284041,0.9446704,0.9671684,0.5149567,0.6723842,0.8931265,0.5989607,0.0017317,0.7314324,0.9316039,0.9012342,1.0374354,0.9927777,0.4198814,0.8861947,0.5528,1.0264769,0.6086135,0.7350498,1.0452268,1.0925116,0.3022606,0.8956425,0.6039445,0.8451042,0.2669746,0.6871123,0.8193134,0.8452751,0.6157355,0.3957449,0.4182061,0.5177058,0.2429695,0.6895502,1.2031911,0.2785234,0.6803199
"16",1.1444865,0.3263513,0.7855868,0.6948453,0.0463735,0.2521174,0.8700373,1.0148816,0.9032453,0.2613975,0.7641605,0.6679614,0.9349962,0.1001481,0.0511996,0.240707,0.2431761,0.9536656,0.0101774,0.6920013,1.0043679,0.9061082,0.7577931,0.8810981,0.9536231,1.0138011,0.7322339,0.8125907,0.9866627,1.0447718,0.9305149,0.7589821,0.9194381,0.3401476,0.0019181,0.6453328,0.0873101,0.5589143,0.5680985,0.8224057,1.0434144,0.6906729,1.0909517,0.9254819,0.9566306,1.0375963,1.0448162,1.1326932,0.0032626,0.9187497,1.0829195,0.8646142,1.0212789,0.9502316,0.5235416,0.995271,0.7547452,0.3049482,1.0563218,1.1518579,0.6412282,0.466008,0.4449865,0.9541773,0.4628403,0.743382,0.8221867,0.4554772,0.3674442,0.8659092,1.2104135,0.7092115,0.2515707,1.1513621,0.5645545,1.0437655,0.896825,0.7544029,0.3775871,0.625872,1.0072099,0.9462242,0.4140779,0.2552498,0.8820382,0.8589254,0.7247326,0.3210783,0.6246423,0.9162064,0.4045387,0.636887,0.7907522,0.9016426,0.7969074,0.2221268,0.4572588,1.0734759,0.7710407,0.7843812,0.6506141,0.1618782,0.9300208,0.0334155,1.1150455,0.017071,0.4713151,0.6152489,0.2382293,0.2546275,1.0369878,1.077519,0.5387297,1.118813,0.6810782,0.8690582,0.5518783,0.8876036,0.7775022,0.5129786,0.6075638,0.0507967,1.0447793,0.7948063,0.8754497,0.9432304,0.914614,1.0920739,0.6851943,1.1473625,0.2777921,0.9481864,0.6884334,0.2821186,0.3867374,1.0954362,0.1872311,0.9367643,0.8419633,0.7391388,0.257542,0.6774697,0.1049618,0.8598459,0.001401,0.6448815,0.3200941,0.736778,0.9245584,0.0577923,1.03559,1.1162938,0.4866366,0.6870685,1.0487342,0.9890559,1.0061787,0.6709292,1.1259856,0.9213278,1.1003117,0.1174443,0.9206442,1.1241216,0.9521198,0.6516104,0.7033232,1.0392379,0.6134984,0.0102031,0.7360142,0.8397974,0.8719088,0.970352,0.8905378,0.4526432,1.0735399,0.6031778,1.0460482,0.7285067,0.9289124,1.0313041,1.1699206,0.4145678,1.023353,0.6746418,1.1283834,0.1893343,0.6694708,0.8309778,0.6964097,1.0434751,0.2947433,0.5427231,0.3977177,0.2764992,0.8172127,1.1093069,0.2560118,0.5683239
"17",0.9060527,0.0031717,0.5032477,0.5166624,0.179844,0.0384426,1.0471204,0.3059261,0.9606439,0.1267564,0.9061413,0.416381,1.0975738,0.0677954,0.19701,0.4946718,0.2828627,0.8952432,0.0402296,1.0690451,1.0555469,0.2629554,0.6865487,1.0548747,1.0049992,0.6194893,0.026705,0.7295533,0.9003385,0.9527062,0.8663119,0.402214,0.9804593,0.1311787,0.2672144,0.2130237,0.1043237,0.7603911,0.5825988,1.0907315,0.8118159,0.7820947,0.7723668,0.9609674,0.8975201,0.5098147,0.9649032,1.1435008,0.4106758,1.1585202,0.8793362,0.7107356,0.8495929,0.9254871,0.9479917,0.7425695,0.358045,0.5614557,0.7014891,0.9660381,1.1379543,0.2277211,1.0101301,0.7226959,0.6049459,0.3037864,0.8604813,0.5464698,0.7573645,0.9691607,0.7141693,0.9012903,0.1307631,0.9063064,1.1243615,0.7993752,1.0472451,0.7561598,0.539321,0.7123454,0.8810191,0.9791945,0.430013,0.0394106,0.3238967,0.8829441,0.9980627,0.3608782,0.8866322,1.1349657,0.2776024,0.4617255,0.9599084,0.8329312,0.4595094,0.1136983,0.3965461,0.5881711,0.9355989,0.9603861,0.7892833,0.2684664,1.0569126,0.1194563,0.7139748,0.0207546,1.1194657,1.0469053,0.5783335,0.3154469,1.1468835,0.7271216,0.3734299,1.1192871,0.6726474,1.1675723,0.3544742,0.8365107,0.6714445,0.6337199,0.6567599,0.0425837,1.1257184,1.1003669,0.9050748,0.9783897,0.8930632,1.0133565,0.1484941,0.7812704,0.4552618,0.6445758,0.8568436,0.4548698,0.9652137,0.7729924,0.1315326,0.924344,0.5199859,0.9052643,0.2422413,0.4482799,0.3340434,0.7120188,0.0793143,0.9170321,0.3537118,0.8298108,1.0779136,0.4646472,1.1688114,1.0106999,0.1847752,0.3355062,1.0535078,0.2341956,0.9984187,0.9862735,1.014505,1.0007025,0.7837988,0.3644088,1.1658731,1.1018437,1.1510001,1.1200011,0.6070403,0.9712346,0.3870696,0.0115731,0.7198209,1.0925959,0.712165,0.8615477,0.7057276,0.6272905,1.1557029,0.5838952,0.9162032,0.2887247,0.7302765,1.0395324,0.6821164,0.916455,0.9911964,0.4832169,0.9526409,0.2839566,0.5956576,0.9134683,0.9749328,0.6387169,0.2912339,0.5617567,0.3799988,1.0975246,0.6153387,0.9493327,0.9541095,1.057261
"18",0.8378234,0.0281437,0.4885049,0.4821149,0.2457804,0.0473335,0.8473456,0.3904692,1.0020085,0.2108804,0.8755237,0.4453778,0.9671832,0.1148067,0.1798901,0.4980745,0.1988244,1.0425535,0.057835,1.2295822,0.9651157,0.2863578,0.7073776,0.9281398,0.9079954,0.6751852,0.0858459,0.8184723,0.9028448,1.072831,0.9094907,0.4987286,1.0145211,0.139189,0.5009723,0.2219287,0.059743,0.6742553,0.5569092,1.0759381,0.8509134,0.9683419,0.7778206,0.8486833,1.09738,0.6401173,1.0298006,0.918798,0.270009,1.1256041,1.0578683,0.7474191,0.917283,0.9188119,0.8550979,0.8953555,0.6101677,0.6102072,0.7947797,0.8433261,0.9404896,0.3719338,1.0769664,0.9380747,0.5772643,0.4164205,0.8529509,0.5962101,0.8015931,1.0113399,0.5173065,0.7011171,0.1520934,1.1517136,1.0267299,0.7652769,1.0639737,0.656131,0.668548,0.8484088,0.9459571,1.059708,0.4173484,0.0540833,0.3259994,0.7928465,1.0933394,0.2391148,0.7436737,0.6803286,0.4155966,0.4423878,1.0015992,0.9896366,0.3675178,0.0677954,0.5116467,0.4862432,1.0744378,0.9803062,0.8000202,0.2114177,1.0117145,0.0976467,0.8285832,0.0245179,0.8610514,0.9714074,0.71009,0.322378,1.0594183,1.158696,0.5874765,1.0212062,0.610032,1.0714288,0.4448373,0.5631839,0.5362826,0.6899516,0.7089534,0.0536684,1.0109327,0.9012191,1.0120107,0.9575949,0.8725754,0.8986238,0.1572865,0.8650587,0.6111968,0.6565965,1.148717,0.4961278,1.0064506,0.6901771,0.0909052,1.0582707,0.4776923,0.907842,0.290656,0.5294786,0.3541182,0.5862663,0.0098974,1.1890619,0.3409672,1.0647923,1.0001232,0.6023554,0.9603424,1.0836201,0.3244216,0.4578056,1.1781655,0.2370846,1.0709517,1.1002603,0.8472843,0.9958894,0.7874928,0.4373737,0.9975991,0.8528351,0.8850406,1.107099,0.513515,1.0232679,0.5367243,0.0153926,0.9619653,0.9659852,0.9961835,0.8688428,0.5026341,0.5779379,1.0854617,0.6680533,0.96066,0.2789529,0.9719203,1.0945568,0.9143585,0.7879064,1.0863165,0.568801,1.0633858,0.2544939,0.4453595,0.9640198,1.0530262,0.6476703,0.4871273,0.6290079,0.3647586,0.8963792,0.5341349,1.1015183,0.9104538,1.0276572
"19",0.9482875,0.0968644,0.4000698,0.5010464,0.0822707,0.2120415,0.9778791,0.7358075,1.038894,0.179818,0.9433966,0.4975422,0.9024963,0.0950257,0.0077892,0.1009592,0.4236244,0.941351,0.017091,0.9646904,1.0429997,0.7947651,0.8725223,0.600683,0.8232005,0.7276788,0.8270262,0.8844316,0.9085304,1.0255193,1.0231978,0.3578672,0.4638522,0.2629815,0.1259414,0.2133016,0.0571814,0.5478519,0.4647259,0.5595993,1.0344782,0.7247779,0.9106982,0.9708473,0.8180094,0.3904951,0.8809642,1.0700181,0.001465,0.8735747,0.9080773,0.6451754,0.8392848,0.9736453,1.0338809,0.7906254,0.8033849,0.4018985,0.9236528,0.8360672,1.1255805,0.3507754,0.6376894,0.8892939,0.6385974,0.6193915,1.0667798,0.1883192,0.6842133,0.98363,1.0112156,1.0752478,0.0164243,0.9911789,0.9528741,0.6051204,0.8601701,0.5784986,1.084961,0.5932406,0.8627746,0.9127954,0.6302143,0.0283812,0.1084848,0.9936479,0.7369821,0.3022532,0.7293701,1.0897193,0.2233023,0.685217,0.4990467,1.0791652,1.0092154,0.6733866,0.5289706,0.8448586,0.7501335,1.1042209,0.3878835,0.2973889,1.1650099,0.0009164,1.040465,0.0124561,0.9777039,0.1383812,0.4831312,0.6089762,0.8873823,1.0024492,0.3368809,0.9865996,0.3203598,0.9876872,0.1676095,0.4892142,1.1298843,0.4077139,0.7557219,0.1570394,0.933467,0.9046556,0.6460758,1.017327,0.5590175,0.775428,0.5644883,0.9848657,0.3039591,0.9102404,0.9287179,0.3320722,0.3268944,1.0610371,0.2637129,1.0952864,0.6480254,1.0009864,0.2226977,0.9270834,0.1245662,1.1756627,0.0063221,0.8503356,0.5341974,0.9591881,0.5617888,0.612773,0.6952818,0.5821564,0.1108091,0.7920184,0.5254055,0.0656849,1.2116791,0.8423347,0.7253381,0.941448,1.033331,0.3819543,0.8495472,0.8631782,0.9899315,1.1568574,0.8198843,0.9116064,0.5798825,0.0050355,0.9875061,0.6576742,1.0150168,0.9729982,1.001731,0.4762631,0.6982665,0.1844693,0.8841273,0.6248259,0.317523,0.4764306,0.7201756,0.7383415,0.9324743,0.6504505,0.8989889,0.0194731,0.6828849,0.8591584,1.0706587,0.873127,0.1649937,0.8625113,0.2341406,0.474376,0.5737509,0.9982062,0.1848812,0.6501833
"20",1.1156667,0.1273558,0.2975808,0.5467995,0.059252,0.2143507,1.1659508,0.8919055,0.89054,0.1241751,1.1816053,0.391603,0.9815185,0.1225293,0.0033236,0.1045273,0.2788292,0.9313509,0.0046964,0.8182902,0.9857004,1.0792943,1.1065436,0.7651341,1.0628927,0.7388942,0.7097269,0.8884918,0.8300274,1.1513034,0.7789428,0.344362,0.6101469,0.4627527,0.1442,0.1842601,0.1365091,0.5832004,0.3790806,0.4680331,1.0220318,0.5490561,1.1402935,0.9413698,1.0408553,0.295073,1.0906041,0.9885541,0.0017491,1.0965237,0.7831467,0.7566661,0.9052016,0.9212453,0.9105577,0.8650001,0.737081,0.5055868,1.0395065,0.7250117,0.8725012,0.2829015,0.5646601,0.9994497,0.5136282,0.4876561,0.9941411,0.2686047,0.9352611,1.1282761,1.0008781,0.8306204,0.0074841,1.1262053,1.1180182,0.7021517,0.7926397,0.5467597,1.1069601,0.4121503,0.9788412,0.9669807,0.5848055,0.0416484,0.1327099,0.8749127,0.918509,0.281586,0.8770165,1.1087071,0.2630918,0.5321087,0.4073045,1.0069328,1.0115194,0.60387,0.4279042,1.0229135,0.6926315,1.1370409,0.3358717,0.1434579,0.9832393,0.0136976,1.0002036,0.0029768,1.0390913,0.2353205,0.4739466,0.7773668,0.9565682,1.1510637,0.216455,0.9464088,0.284649,0.8872748,0.171601,0.4427473,0.7252271,0.4230729,0.7353972,0.1140962,1.0834446,0.9742368,0.874322,0.8720299,0.3870193,0.9813087,0.590997,1.0177997,0.3007497,0.9726866,1.2415119,0.2634362,0.383475,1.1298741,0.1811193,0.8942925,0.7276717,0.9298636,0.2224278,0.8297764,0.3055622,1.2710645,0.0113182,1.0215289,0.3502775,0.9006763,0.5997976,0.6131757,0.6976164,0.6569657,0.0795334,0.8672575,0.4176442,0.1976164,0.9020616,0.8812169,0.7946854,0.8470205,1.0703352,0.275732,0.8053837,0.8286431,1.0061557,1.1322688,0.8734882,1.040473,0.6351092,0.0016609,1.0338638,0.4919565,0.9914052,0.953419,0.9635005,0.4927393,0.7873562,0.1206171,0.9582829,0.5941425,0.3805523,0.5973086,0.6784452,0.5613902,0.9900628,0.7086204,0.991258,0.0795007,0.8886773,0.939704,1.044191,0.8173334,0.1180908,0.9555603,0.3124715,0.5274262,0.4015446,1.059319,0.2288892,0.6707113
"21",0.9751999,0.4616184,0.5937506,0.4715883,0.2149116,0.1914437,0.662483,1.0253456,1.0783318,0.1418949,0.9232376,0.6538117,0.9183435,0.1278137,0.0099242,0.153667,0.0489276,0.8969376,0.4495997,1.2428505,0.5929453,1.0671579,1.0380629,1.0777948,0.7229558,0.5701301,0.7103635,0.8017495,0.8700324,0.9338235,0.6747243,0.7182981,1.0730405,0.271083,0.5276533,0.6175477,0.0911635,0.7537237,0.807513,0.9820422,1.0413502,0.9639294,1.0325233,1.0098216,1.1327001,0.8475886,0.5536777,1.0945873,0.0155914,0.7239776,0.8094801,0.9487575,1.0342398,1.0455866,1.0677578,0.8892282,1.1081798,0.7509993,0.9673717,1.0979816,0.7597365,0.8257637,0.5650558,1.1035819,0.4119591,0.3536481,0.8342565,0.1694699,0.886057,0.6144506,0.9924939,0.5283255,0.1447901,0.873995,1.1159607,0.8727057,0.6030832,0.6199725,0.8109388,0.8605508,0.5512323,0.5440829,0.6980996,0.3022804,0.2436369,1.0198805,0.8371653,0.175985,0.7554416,0.9225565,0.3268567,0.4048609,0.980294,0.9695352,1.0359921,0.4570909,0.6164378,0.8930404,0.558121,0.8944119,0.2766205,0.1373901,0.9449748,0.0646246,0.7037596,0.0035673,1.0889273,0.259655,0.6370786,0.6481137,1.0029489,0.7651079,0.3459032,1.1176566,1.0940158,0.9657189,0.4541818,0.7128906,0.8048588,0.7118447,0.5941296,0.2551212,0.5881204,0.8444084,0.9157258,0.6656727,1.0644543,0.5931661,0.7090414,1.2706552,0.6295651,0.8569123,1.1237207,0.2401826,0.6479502,0.944073,0.1052386,0.8300705,0.7007558,0.6286516,0.1257835,0.7685204,0.3958907,0.8836323,0.042772,0.9221305,0.3929208,1.0218438,1.1725008,0.0607162,0.9812028,1.0970377,0.4783049,1.0991122,0.9562104,0.8442651,1.0591106,0.9770472,0.8969145,1.1342309,0.8591543,0.2145661,1.2618603,0.8785501,0.9130691,1.0327733,0.6512,1.0267687,0.7956122,0.0037088,0.5304034,0.9091743,0.9689155,0.923882,0.8489387,0.1272351,0.7352043,0.2311869,0.8611321,0.4897659,0.4737665,0.9262148,0.8435424,0.267602,0.6680143,0.4322395,0.85904,0.165228,0.3859859,0.8783938,0.529182,0.5955605,0.4814987,0.8713999,0.7726501,0.3841256,0.7116748,0.9151382,0.2512686,0.602191
